Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
167284,48999423,G,39.5809,-36.1216,-8.747530000000001,13.6142,37.1657,0.358579,-2.904,1,G,46.0804,36.226,12.1655,-25.7503,38.2141,-0.631105,0.32398899999999997,-1,84.7283
167284,50061755,G,69.0049,-26.5957,37.0449,51.7881,45.6032,0.9740989999999999,2.19346,1,G,41.1528,19.4268,-35.5321,7.32218,40.496,0.179841,-1.07046,-1,92.6661
167284,49652102,G,55.595,21.2197,-36.9442,-35.7162,42.6045,-0.762312,-1.0494299999999999,-1,G,41.3072,-22.9441,34.3021,-1.78951,41.2682,-0.0433494,2.16033,1,89.2939
167284,49797734,G,31.254,31.0677,1.15239,3.2049,31.089000000000002,0.102906,0.0370759,-1,G,73.5712,-60.3839,40.596,-10.8835,72.7616,-0.149025,2.5497,1,91.2523
167284,49946663,G,73.5702,39.9154,2.0118,-61.7679,39.966,-1.21975,0.0503589,-1,G,56.0008,-48.5441,-0.202029,-27.9197,48.5445,-0.547389,-3.1374299999999997,1,93.0969
167284,50026026,G,66.6492,34.8179,6.54218,-56.4537,35.4272,-1.2455399999999999,0.18573199999999998,-1,G,36.5043,-33.0319,12.2486,9.561110000000001,34.7204,0.268198,2.7866,1,89.9191
167284,50667188,G,49.7137,33.3132,-19.1233,31.559,38.4119,0.749442,-0.521116,-1,G,40.6663,-30.4181,24.1129,12.1261,38.8161,0.307529,2.47131,1,78.9105
167284,50923856,G,109.55,34.6126,-56.951,-86.9467,66.6442,-1.08128,-1.0246899999999999,1,G,58.9646,-19.5655,36.2869,-42.1577,41.2255,-0.897272,2.0653,-1,105.242
167284,50376859,G,73.2244,32.9702,-31.1588,-57.4795,45.3642,-1.05821,-0.75716,-1,G,56.5964,-49.3213,13.9547,-23.9961,51.2575,-0.45254300000000003,2.86586,1,98.2437
167284,50837710,G,149.488,-32.7813,-32.9541,142.078,46.4821,1.8362,-2.35357,-1,G,58.5207,28.5891,23.7192,45.2187,37.1475,1.02698,0.692565,1,89.9159
